序号,申请人,单位,院系,高校名称,人才称号,入选年份,数据来源,原始链接
243,周明,军事医学研究院,军事医学研究院,军事医学研究院,国家杰出青年科学基金获得者,2025,科学家之家公众号2025年杰青公示,https://zhuanlan.zhihu.com/p/xxxxxx
244,周鹏,军事医学研究院,军事医学研究院,军事医学研究院,国家杰出青年科学基金获得者,2025,科学家之家公众号2025年杰青公示,https://zhuanlan.zhihu.com/p/xxxxxx
245,周伟,军事医学研究院,军事医学研究院,军事医学研究院,国家杰出青年科学基金获得者,2025,科学家之家公众号2025年杰青公示,https://zhuanlan.zhihu.com/p/xxxxxx
246,周雪,军事医学研究院,军事医学研究院,军事医学研究院,国家杰出青年科学基金获得者,2025,科学家之家公众号2025年杰青公示,https://zhuanlan.zhihu.com/p/xxxxxx
247,周宇,军事医学研究院,军事医学研究院,军事医学研究院,国家杰出青年科学基金获得者,2025,科学家之家公众号2025年杰青公示,https://zhuanlan.zhihu.com/p/xxxxxx
248,朱超,军事医学研究院,军事医学研究院,军事医学研究院,国家杰出青年科学基金获得者,2025,科学家之家公众号2025年杰青公示,https://zhuanlan.zhihu.com/p/xxxxxx
249,朱磊,军事医学研究院,军事医学研究院,军事医学研究院,国家杰出青年科学基金获得者,2025,科学家之家公众号2025年杰青公示,https://zhuanlan.zhihu.com/p/xxxxxx
250,朱明,军事医学研究院,军事医学研究院,军事医学研究院,国家杰出青年科学基金获得者,2025,科学家之家公众号2025年杰青公示,https://zhuanlan.zhihu.com/p/xxxxxx
251,朱鹏,军事医学研究院,军事医学研究院,军事医学研究院,国家杰出青年科学基金获得者,2025,科学家之家公众号2025年杰青公示,https://zhuanlan.zhihu.com/p/xxxxxx
252,朱伟,军事医学研究院,军事医学研究院,军事医学研究院,国家杰出青年科学基金获得者,2025,科学家之家公众号2025年杰青公示,https://zhuanlan.zhihu.com/p/xxxxxx
253,朱雪,军事医学研究院,军事医学研究院,军事医学研究院,国家杰出青年科学基金获得者,2025,科学家之家公众号2025年杰青公示,https://zhuanlan.zhihu.com/p/xxxxxx
254,朱宇,军事医学研究院,军事医学研究院,军事医学研究院,国家杰出青年科学基金获得者,2025,科学家之家公众号2025年杰青公示,https://zhuanlan.zhihu.com/p/xxxxxx
255,朱媛,军事医学研究院,军事医学研究院,军事医学研究院,国家杰出青年科学基金获得者,2025,科学家之家公众号2025年杰青公示,https://zhuanlan.zhihu.com/p/xxxxxx
